timestamp,city,aqi,pm2_5,pm10,no2,so2,co,o3,nh3,date,hour,day_of_week,month,year,week_number,aqi_category,latest_aqi_delhi,latest_aqi_udaipur
2025-12-21 00:30:36,Udaipur,5,92.2,106.34,12.7,2.4,552.04,38.82,7.75,2025-12-21,0,Sunday,December,2025,51,Very Poor,,
2025-12-21 00:30:35,Delhi,5,212.0,251.49,22.12,1.84,1065.59,17.43,2.33,2025-12-21,0,Sunday,December,2025,51,Very Poor,,
2025-12-20 21:38:55,Udaipur,5,97.64,116.36,17.16,10.51,564.4,67.6,13.04,2025-12-20,21,Saturday,December,2025,51,Very Poor,,
2025-12-20 21:38:54,Delhi,5,189.37,237.4,26.91,3.38,973.26,30.1,4.32,2025-12-20,21,Saturday,December,2025,51,Very Poor,,
2025-12-20 02:45:29,Udaipur,5,103.7,119.74,14.12,3.19,618.4,34.24,11.59,2025-12-20,2,Saturday,December,2025,51,Very Poor,,
2025-12-20 02:45:28,Delhi,5,200.6,250.44,14.64,2.25,823.36,46.99,1.69,2025-12-20,2,Saturday,December,2025,51,Very Poor,,
2025-12-19 23:04:26,Udaipur,5,102.81,125.25,21.7,6.9,675.39,42.49,15.43,2025-12-19,23,Friday,December,2025,51,Very Poor,,
2025-12-19 23:04:25,Delhi,5,213.28,263.65,28.73,4.54,1015.1,39.88,3.33,2025-12-19,23,Friday,December,2025,51,Very Poor,,
2025-12-19 22:54:16,Delhi,5,211.51,262.42,31.74,5.93,1029.26,41.71,4.5,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:54:16,Udaipur,5,99.22,122.18,22.42,7.0,664.98,42.96,13.98,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:41:38,Udaipur,5,99.22,122.18,22.42,7.0,664.98,42.96,13.98,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:41:37,Delhi,5,211.51,262.42,31.74,5.93,1029.26,41.71,4.5,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:31:27,Delhi,5,211.51,262.42,31.74,5.93,1029.26,41.71,4.5,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:31:27,Udaipur,5,99.22,122.18,22.42,7.0,664.98,42.96,13.98,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:21:18,Udaipur,5,99.22,122.18,22.42,7.0,664.98,42.96,13.98,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:21:17,Delhi,5,211.51,262.42,31.74,5.93,1029.26,41.71,4.5,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:11:10,Udaipur,5,99.22,122.18,22.42,7.0,664.98,42.96,13.98,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 22:11:09,Delhi,5,211.51,262.42,31.74,5.93,1029.26,41.71,4.5,2025-12-19,22,Friday,December,2025,51,Very Poor,,
2025-12-19 19:57:18,Delhi,5,191.78,237.87,38.23,7.37,918.16,59.63,4.38,2025-12-19,19,Friday,December,2025,51,Very Poor,,
2025-12-19 19:57:18,Udaipur,5,88.32,106.73,24.52,8.49,560.3,56.65,11.62,2025-12-19,19,Friday,December,2025,51,Very Poor,,
2025-12-19 19:47:08,Delhi,5,191.78,237.87,38.23,7.37,918.16,59.63,4.38,2025-12-19,19,Friday,December,2025,51,Very Poor,,
2025-12-19 19:47:08,Udaipur,5,88.32,106.73,24.52,8.49,560.3,56.65,11.62,2025-12-19,19,Friday,December,2025,51,Very Poor,,
2025-12-19 16:24:33,Delhi,5,156.05,200.89,14.63,3.99,575.62,107.52,0.09,2025-12-19,16,Friday,December,2025,51,Very Poor,,
2025-12-19 16:24:33,Udaipur,5,81.43,92.47,10.18,10.11,369.52,106.42,5.9,2025-12-19,16,Friday,December,2025,51,Very Poor,,
2025-12-19 16:14:25,Udaipur,5,81.43,92.47,10.18,10.11,369.52,106.42,5.9,2025-12-19,16,Friday,December,2025,51,Very Poor,,
2025-12-19 16:14:24,Delhi,5,156.05,200.89,14.63,3.99,575.62,107.52,0.09,2025-12-19,16,Friday,December,2025,51,Very Poor,,
2025-12-19 16:04:16,Udaipur,5,81.43,92.47,10.18,10.11,369.52,106.42,5.9,2025-12-19,16,Friday,December,2025,51,Very Poor,,
2025-12-19 16:04:15,Delhi,5,146.09,190.22,6.99,3.75,479.65,134.03,0.0,2025-12-19,16,Friday,December,2025,51,Very Poor,,
2025-12-19 15:54:05,Delhi,5,146.09,190.22,6.99,3.75,479.65,134.03,0.0,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:54:05,Udaipur,5,76.26,84.65,4.81,10.24,300.81,119.7,2.42,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:43:57,Udaipur,5,76.26,84.65,4.81,10.24,300.81,119.7,2.42,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:43:56,Delhi,5,146.09,190.22,6.99,3.75,479.65,134.03,0.0,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:33:49,Udaipur,5,76.26,84.65,4.81,10.24,300.81,119.7,2.42,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:33:48,Delhi,5,146.09,190.22,6.99,3.75,479.65,134.03,0.0,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:23:41,Udaipur,5,76.26,84.65,4.81,10.24,300.81,119.7,2.42,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:23:40,Delhi,5,146.09,190.22,6.99,3.75,479.65,134.03,0.0,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:13:29,Udaipur,5,76.26,84.65,4.81,10.24,300.81,119.7,2.42,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:13:28,Delhi,5,146.09,190.22,6.99,3.75,479.65,134.03,0.0,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:03:20,Delhi,5,146.09,190.22,6.99,3.75,479.65,134.03,0.0,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 15:03:20,Udaipur,5,76.26,84.65,4.81,10.24,300.81,119.7,2.42,2025-12-19,15,Friday,December,2025,51,Very Poor,,
2025-12-19 14:53:11,Udaipur,5,76.05,83.14,2.43,10.85,273.3,127.71,0.33,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:53:10,Delhi,5,142.08,187.35,3.74,3.5,443.84,148.59,0.0,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:43:03,Udaipur,5,76.05,83.14,2.43,10.85,273.3,127.71,0.33,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:43:02,Delhi,5,142.08,187.35,3.74,3.5,443.84,148.59,0.0,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:32:55,Delhi,5,142.08,187.35,3.74,3.5,443.84,148.59,0.0,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:32:55,Udaipur,5,76.05,83.14,2.43,10.85,273.3,127.71,0.33,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:22:46,Delhi,5,142.08,187.35,3.74,3.5,443.84,148.59,0.0,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:22:46,Udaipur,5,76.05,83.14,2.43,10.85,273.3,127.71,0.33,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:12:38,Udaipur,5,76.05,83.14,2.43,10.85,273.3,127.71,0.33,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:12:37,Delhi,5,142.08,187.35,3.74,3.5,443.84,148.59,0.0,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:02:28,Udaipur,5,76.05,83.14,2.43,10.85,273.3,127.71,0.33,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 14:02:27,Delhi,5,142.08,187.35,3.74,3.5,443.84,148.59,0.0,2025-12-19,14,Friday,December,2025,51,Very Poor,,
2025-12-19 13:53:36,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:53:35,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:52:22,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:52:21,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:52:14,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:52:13,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:50:50,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:50:49,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:42:15,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:42:14,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:40:40,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:40:40,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,,
2025-12-19 13:35:28,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:35:28,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:32:07,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:32:06,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:31:21,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:31:20,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:25:01,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:25:00,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:21:59,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:21:59,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:18:39,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:18:38,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:16:53,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:16:52,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:12:47,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:12:47,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:11:51,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:11:50,Delhi,5,147.32,195.05,3.96,3.42,474.1,146.22,0.0,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:01:43,Udaipur,5,80.96,88.46,2.6,11.47,291.9,124.5,0.3,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 13:01:42,Delhi,5,157.9,209.47,5.55,3.35,544.67,137.1,0.02,2025-12-19,13,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 12:51:33,Udaipur,5,86.23,94.6,3.34,11.79,329.31,116.35,0.61,2025-12-19,12,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 12:51:32,Delhi,5,157.9,209.47,5.55,3.35,544.67,137.1,0.02,2025-12-19,12,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 12:41:26,Udaipur,5,86.23,94.6,3.34,11.79,329.31,116.35,0.61,2025-12-19,12,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 12:41:25,Delhi,5,157.9,209.47,5.55,3.35,544.67,137.1,0.02,2025-12-19,12,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 12:31:18,Udaipur,5,86.23,94.6,3.34,11.79,329.31,116.35,0.61,2025-12-19,12,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 12:31:17,Delhi,5,157.9,209.47,5.55,3.35,544.67,137.1,0.02,2025-12-19,12,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 12:21:10,Delhi,5,157.9,209.47,5.55,3.35,544.67,137.1,0.02,2025-12-19,12,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 12:21:10,Udaipur,5,86.23,94.6,3.34,11.79,329.31,116.35,0.61,2025-12-19,12,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 09:03:48,Udaipur,5,99.93,111.16,9.23,6.91,499.48,59.13,4.86,2025-12-19,9,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 09:03:47,Delhi,5,206.63,258.02,17.95,2.45,895.16,56.82,1.63,2025-12-19,9,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 01:28:22,Delhi,5,228.79,271.18,16.29,1.95,1084.39,54.49,1.49,2025-12-19,1,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 01:28:22,Udaipur,5,91.03,101.97,11.42,2.84,532.43,48.83,8.25,2025-12-19,1,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 01:18:13,Delhi,5,228.79,271.18,16.29,1.95,1084.39,54.49,1.49,2025-12-19,1,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 01:18:13,Udaipur,5,91.03,101.97,11.42,2.84,532.43,48.83,8.25,2025-12-19,1,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 01:08:04,Delhi,5,228.79,271.18,16.29,1.95,1084.39,54.49,1.49,2025-12-19,1,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 01:08:04,Udaipur,5,91.03,101.97,11.42,2.84,532.43,48.83,8.25,2025-12-19,1,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:57:54,Delhi,5,229.22,272.53,20.16,2.37,1134.61,51.13,1.75,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:57:54,Udaipur,5,91.4,103.91,13.27,3.23,551.01,50.52,8.61,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:56:51,Udaipur,5,91.4,103.91,13.27,3.23,551.01,50.52,8.61,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:56:50,Delhi,5,229.22,272.53,20.16,2.37,1134.61,51.13,1.75,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:56:09,Udaipur,5,91.4,103.91,13.27,3.23,551.01,50.52,8.61,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:56:08,Delhi,5,229.22,272.53,20.16,2.37,1134.61,51.13,1.75,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:49:47,Delhi,5,229.22,272.53,20.16,2.37,1134.61,51.13,1.75,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:49:47,Udaipur,5,91.4,103.91,13.27,3.23,551.01,50.52,8.61,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:42:49,Udaipur,5,91.4,103.91,13.27,3.23,551.01,50.52,8.61,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:42:48,Delhi,5,229.22,272.53,20.16,2.37,1134.61,51.13,1.75,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:38:54,Delhi,5,229.22,272.53,20.16,2.37,1134.61,51.13,1.75,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:38:54,Udaipur,5,91.4,103.91,13.27,3.23,551.01,50.52,8.61,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:38:14,Udaipur,5,91.4,103.91,13.27,3.23,551.01,50.52,8.61,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:38:13,Delhi,5,229.22,272.53,20.16,2.37,1134.61,51.13,1.75,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:08:38,Udaipur,5,91.4,103.91,13.27,3.23,551.01,50.52,8.61,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-19 00:08:37,Delhi,5,229.22,272.53,20.16,2.37,1134.61,51.13,1.75,2025-12-19,0,Friday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:58:30,Udaipur,5,93.29,108.15,14.85,4.14,573.26,54.9,9.11,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:58:29,Delhi,5,228.03,272.96,23.51,3.1,1179.42,49.37,2.26,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:48:21,Delhi,5,228.03,272.96,23.51,3.1,1179.42,49.37,2.26,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:48:21,Udaipur,5,93.29,108.15,14.85,4.14,573.26,54.9,9.11,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:38:13,Delhi,5,228.03,272.96,23.51,3.1,1179.42,49.37,2.26,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:38:13,Udaipur,5,93.29,108.15,14.85,4.14,573.26,54.9,9.11,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:30:23,Udaipur,5,93.29,108.15,14.85,4.14,573.26,54.9,9.11,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:30:22,Delhi,5,228.03,272.96,23.51,3.1,1179.42,49.37,2.26,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:22:47,Udaipur,5,93.29,108.15,14.85,4.14,573.26,54.9,9.11,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:22:46,Delhi,5,228.03,272.96,23.51,3.1,1179.42,49.37,2.26,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:08:42,Delhi,5,228.03,272.96,23.51,3.1,1179.42,49.37,2.26,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:08:42,Udaipur,5,93.29,108.15,14.85,4.14,573.26,54.9,9.11,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:03:04,Delhi,5,221.78,267.27,25.41,3.68,1173.89,49.82,2.67,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 23:03:04,Udaipur,5,93.37,109.52,15.51,5.02,571.81,60.0,9.24,2025-12-18,23,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 22:58:34,Udaipur,5,93.37,109.52,15.51,5.02,571.81,60.0,9.24,2025-12-18,22,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 22:58:33,Delhi,5,221.78,267.27,25.41,3.68,1173.89,49.82,2.67,2025-12-18,22,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:51:56,Delhi,5,166.58,210.14,24.76,5.58,801.08,91.22,4.53,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:51:56,Udaipur,5,88.15,99.73,13.73,7.47,432.79,92.29,6.54,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:48:49,Delhi,5,166.58,210.14,24.76,5.58,801.08,91.22,4.53,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:48:49,Udaipur,5,88.15,99.73,13.73,7.47,432.79,92.29,6.54,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:38:42,Udaipur,5,88.15,99.73,13.73,7.47,432.79,92.29,6.54,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:38:41,Delhi,5,166.58,210.14,24.76,5.58,801.08,91.22,4.53,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:28:35,Udaipur,5,88.15,99.73,13.73,7.47,432.79,92.29,6.54,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:28:34,Delhi,5,166.58,210.14,24.76,5.58,801.08,91.22,4.53,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:27:49,Delhi,5,166.58,210.14,24.76,5.58,801.08,91.22,4.53,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:27:49,Udaipur,5,88.15,99.73,13.73,7.47,432.79,92.29,6.54,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:18:28,Udaipur,5,88.15,99.73,13.73,7.47,432.79,92.29,6.54,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 17:18:27,Delhi,5,166.58,210.14,24.76,5.58,801.08,91.22,4.53,2025-12-18,17,Thursday,December,2025,51,Very Poor,5.0,5.0
2025-12-18 16:27:26,Delhi,5,156.78,199.58,14.89,6.38,684.35,116.84,3.36,2025-12-18,16,Thursday,December,2025,51,Very Poor,5.0,5.0
